,BiasAdjustedAbsReturn,NaiveForecast,GARCHForecast,EGARCHForecast
2025-12-02,0.036816543633309946,0.1383218656162298,0.141183825092527,0.1447438649575269
2025-12-03,0.06877676308172981,0.1353800751494467,0.1301818344310072,0.1333851822484078
2025-12-04,0.014539466640593744,0.1356380967398242,0.1216227959171224,0.1239605756321988
2025-12-05,0.037755819382288024,0.1345064301580636,0.1130628703469261,0.1148056614702502
2025-12-08,0.0598627322019673,0.1336858725715145,0.1058947262690121,0.1071089806971312
2025-12-09,0.01717620918013778,0.1321796248918288,0.1027189725647175,0.1103850093276674
2025-12-10,0.1315158222792352,0.1276911446472517,0.0975083081498808,0.1066421528535164
2025-12-11,0.046242544066888956,0.1289435076707637,0.0996464739008969,0.1014256253355607
2025-12-12,0.21507711496652734,0.1291107614774043,0.094698803810135,0.0953938306099492
2025-12-15,0.030081388478427513,0.1289260011919832,0.1178645903914636,0.1289346061522631
2025-12-16,0.054437047757867556,0.1286460810273469,0.110916743410472,0.1248891342577776
2025-12-17,0.2201380899923396,0.1287359684199851,0.1064815979486619,0.1250843276007653
2025-12-18,0.1496754045117601,0.1280790745645799,0.1266836165011323,0.1539254949925378
2025-12-19,0.17951111492006397,0.1296174651238164,0.1251238853930164,0.1432089382493186
2025-12-22,0.12356388680111616,0.1280704722569629,0.1275869402661035,0.1343545772140794
2025-12-23,0.09072439417370017,0.1290963708056709,0.1231902829561034,0.1256994602264803
2025-12-24,0.06986394585295269,0.1219702219424891,0.1168855987173635,0.1175696680597958
2025-12-26,0.0020177231677885243,0.1221849414973778,0.1103081014423011,0.1100711701922439
2025-12-29,0.07102817713321193,0.122195147672494,0.1035242427097891,0.1041101370287238
2025-12-30,0.024310025812863862,0.1116228838018905,0.1017393740321074,0.1095679661889768
2025-12-31,0.14795518918803435,0.1117503686019844,0.0969821879070315,0.1069991996083777
2026-01-02,0.03643538087718306,0.1103553727993662,0.1067111005733821,0.1253617394668219
2026-01-05,0.1320686862903079,0.1067614422901189,0.1004386973216373,0.1163919904907201
2026-01-06,0.11797446646086267,0.1076536092631863,0.1025942450472504,0.1104290629363863
2026-01-07,0.0642357741025946,0.0960144230187468,0.1023165785737679,0.104602225021704
2026-01-08,0.0020200641162815064,0.0941969157153503,0.1002487017331523,0.1089396849477979
2026-01-09,0.13114500291430548,0.0858292102843313,0.0951404899479079,0.1032299777555217
2026-01-12,0.031220426345409787,0.0838701725912742,0.0979114275275048,0.0984251604257114
2026-01-13,0.039821501955337985,0.0820417461229152,0.0930715396117383,0.0926248053952553
2026-01-14,0.09803197886561493,0.0812524489411,0.0907991770273324,0.0944973770343325
2026-01-15,0.05410662156753051,0.0814531081763732,0.0947115577766519,0.1057449812084723
2026-01-16,0.01667773624528452,0.0816088413141766,0.091058664256812,0.0994786846747458
2026-01-20,0.40919291033181265,0.081259239204668,0.0878916030310729,0.097016305730763
2026-01-21,0.22830404743101584,0.1015800850276939,0.1624288759051421,0.1770464360231513
2026-01-22,0.10365014275153206,0.1069765631540061,0.163764172406138,0.1644564015662029
2026-01-23,0.007215578277207021,0.1075618973261653,0.1524576899502351,0.151693468241072
2026-01-26,0.1007777676873943,0.1074995850766406,0.1399907810636806,0.1394431165233137
2026-01-27,0.07911221110991236,0.1068149744741998,0.1319243504905979,0.1298610728219764
2026-01-28,0.002002897646065451,0.1071873158596325,0.1237439478335727,0.1211375630599132
2026-01-29,0.03951988627900253,0.1018114332757425,0.1151936799177454,0.1139983714782829
2026-01-30,0.059429172620891674,0.1019126432857125,0.1092403211979275,0.1133120177126975
2026-02-02,0.09866466970583411,0.1019896596477567,0.1055623033611207,0.1158064005834493
2026-02-03,0.16894320174096836,0.0962942457300234,0.1029150051406547,0.1090600864478937
2026-02-04,0.09660624178812387,0.0984195593752777,0.1145080890793429,0.1308664506321688
2026-02-05,0.2500483456692799,0.0964653169969925,0.1133003765659,0.137013320288889
2026-02-06,0.378080412488969,0.1016363403800632,0.1371201857121835,0.1691711107055387
2026-02-09,0.09570306723454644,0.1153922600455248,0.1726457152460981,0.1599162370810624
2026-02-10,0.052537288596587586,0.115783834936727,0.1596849976548041,0.1476329297691282
2026-02-11,0.004598878736508783,0.1160694568740609,0.1480179236784526,0.1446603962985323
2026-02-12,0.30976554632768916,0.1155575145436319,0.1362641598071562,0.1349968681897121
2026-02-13,0.014011599600924888,0.1242452903568645,0.1647698922407528,0.1793692317644515
2026-02-17,0.032075577175101136,0.1223969759789305,0.1507259741298264,0.163281448268156
2026-02-18,0.09997732811344497,0.1223700008359421,0.1385263708489511,0.1496109975588857
2026-02-19,0.05254302919311802,0.1216953301379769,0.1306256283097664,0.1387280746903447
2026-02-20,0.14336703844380658,0.1205537843192697,0.1230772230770806,0.1369239237012285
2026-02-23,0.20420713660781972,0.1221748683926383,0.1215859491172114,0.1282991886532405
2026-02-24,0.14408871092163245,0.1257411724485149,0.1341341365678364,0.1534182239380286
2026-02-25,0.1671820128372502,0.1260668009008146,0.1306974158362639,0.1427060082114807
2026-02-26,0.11081788525477045,0.1284912315265569,0.1304946861448735,0.1337147589366057
2026-02-27,0.0957683128154485,0.1293642153523239,0.127826802291572,0.1417804885495018
2026-03-02,0.011309752911595463,0.1293286202437432,0.124111588670942,0.1463019355024806
2026-03-03,0.1761453003300754,0.1290549507311151,0.1153573088120944,0.1345188067868861
2026-03-04,0.13987691332930896,0.1314234130795774,0.1248113540614252,0.1535596181250222
2026-03-05,0.11123896022861812,0.1186144533875098,0.1226204657091994,0.1427658252124876
2026-03-06,0.2625001873982771,0.1149869574048011,0.1214648901815562,0.1496331264610328
2026-03-09,0.17352700585728062,0.119736819631581,0.1451159878423336,0.1817883172104969
2026-03-10,0.03200029012405393,0.1228602810216224,0.1429048917384086,0.167731703251569
2026-03-11,0.02498752171978301,0.1217345610952852,0.1325952084953887,0.1590206627493073
2026-03-12,0.3044335197458375,0.1209085195870753,0.1234393687542567,0.1504504271996443
2026-03-13,0.11293252742298623,0.1278295700091268,0.1552863296400926,0.1904722195894233
2026-03-16,0.2014529625789957,0.1284131543436712,0.1485793793004329,0.1907330278435712
2026-03-17,0.052267936222622734,0.1326996762348094,0.1491420527284639,0.1758572356443488
2026-03-18,0.27957325595543564,0.1319407280041311,0.1375341066985728,0.1608083389287526
2026-03-19,0.049089361499502694,0.135545391916055,0.1594851440109277,0.1940642851647195
2026-03-20,0.28728536971090174,0.135190566277331,0.1476772557694137,0.1842011037547481
2026-03-23,0.20781601548814088,0.1366462305152412,0.1680614996583874,0.2145405041557083
2026-03-24,0.06689867143192245,0.1275043522041944,0.1656497994106127,0.1963856033082021
2026-03-25,0.11056499820729976,0.1260957562339873,0.1539425199811113,0.1888157109597867
2026-03-26,0.3585237443511809,0.1279180732306461,0.1444783878694205,0.1728574045319667
2026-03-27,0.34218596241108823,0.1363131792466721,0.1806156595597957,0.218766321158789
2026-03-30,0.06663069739194886,0.1377710997377136,0.201908663035968,0.2524904893875445
2026-03-31,0.5700808991600179,0.1375032919482536,0.1854047420737715,0.2365286766194172
2026-04-01,0.14934241507312998,0.1641711319662586,0.2466768476780065,0.220546789087199
2026-04-02,0.017907252168562038,0.1651870326017502,0.2271007720037259,0.2006616888083388
2026-04-06,0.09382253704402307,0.1652844117152715,0.2056543271409696,0.1816897720754085
2026-04-07,0.008752213743379316,0.1643210888954762,0.1883520680053648,0.1664631996387718
2026-04-08,0.5003917105738602,0.1622286973410383,0.1715500824214439,0.1522191478637246
2026-04-09,0.11444909289111013,0.1777534186569227,0.2213476941323186,0.1466856300280942
2026-04-10,0.013170873782486905,0.176767834612617,0.2032552491224789,0.1364626497053302
2026-04-13,0.19348623507991364,0.1761283333623632,0.1850433387247947,0.1291863295440815
2026-04-14,0.24096212776468226,0.1779847905977795,0.1781158293689258,0.1222226134701067
2026-04-15,0.15638052389879672,0.1813628766603627,0.1780158822424628,0.1167626589485958
2026-04-16,0.048830789912674706,0.1803540530928143,0.1686774075118711,0.1107571534318726
2026-04-17,0.23901230836269546,0.1795185644757149,0.1546809184760565,0.1039433929661952
2026-04-20,0.03982605424438115,0.1812419138713011,0.1591703493016756,0.1005748564018878
2026-04-21,0.13068356548248025,0.1762047410853295,0.147137442358683,0.1015498723625061
2026-04-22,0.20046516091127597,0.1765918459207726,0.1436041566578405,0.1173986308475688
2026-04-23,0.0773604364212567,0.1781392484798686,0.1450854750713192,0.1119380561516693
2026-04-24,0.1535839623422113,0.1786845939572471,0.1371038928078735,0.1174421464930017
2026-04-27,0.03424665633399098,0.1720546354607493,0.1342286310998863,0.1113181897041096
2026-04-28,0.09704885340529691,0.1703629554221331,0.1243797392962707,0.1042388067614889
2026-04-29,0.0030743156617513965,0.1701926997332943,0.1214218913858626,0.1139484765702393
2026-04-30,0.19697706496378256,0.1703160320929551,0.1133574060145708,0.1079077387499532
2026-05-01,0.05501707552686005,0.1646825315199026,0.1211415511671406,0.103493141105594
2026-05-04,0.07301974826918074,0.1639089241812916,0.1136088818611478,0.0975788829778335
2026-05-05,0.15897141471966633,0.1567495075997325,0.1103380568776076,0.1041681057380225
2026-05-06,0.2746346762115555,0.1559488102041193,0.1133796915471851,0.0996370437770865
2026-05-07,0.061095704532112674,0.1574963308286452,0.1350076258015893,0.097261194342965
2026-05-08,0.16358683293703205,0.1586790406636688,0.1274315388514872,0.1019632430679303
2026-05-11,0.045262289497701495,0.1452807825180905,0.1275078363714298,0.0977427603935452
2026-05-12,0.03016396536921015,0.1302268967013464,0.1187871702212005,0.092320591443482
2026-05-13,0.1110032334164508,0.1292964900428408,0.1119381443236994,0.0927407153898897
2026-05-14,0.15644656738821947,0.1085173604423257,0.1093516693744396,0.0887771879172591
2026-05-15,0.24078391488388076,0.1086108120545929,0.1122795337749712,0.0858776152359024
2026-05-18,0.014001767848247942,0.1183724739598587,0.1341978834757779,0.126501997607258
2026-05-19,0.13296466011597474,0.1191225100377416,0.1246210380198803,0.1205641363500916
2026-05-20,0.20287352604773723,0.1226098245319772,0.1256123031718192,0.1340845176328368
2026-05-21,0.039415937748478104,0.1063149226795724,0.1313489228683414,0.1266542198910274
2026-05-22,0.07806773520047194,0.1060499187941919,0.1219743491674509,0.1178595047637538
2026-05-26,0.1316442288367676,0.1055260183276723,0.1153643790908494,0.110634773344301
2026-05-27,0.003447080554350335,0.1042061121515193,0.1141639717451481,0.1049892671260676
2026-05-28,0.10945481063082386,0.100896823646829,0.1071364133859944,0.1000201279247915
2026-05-29,0.049506709938168685,0.1000533606117125,0.1052746732790873,0.0952497107511768
2026-06-01,0.05410473810133354,0.1000532553191889,0.0999044694639442,0.0901544524031172
2026-06-02,0.026998896818811118,0.0959210495238589,0.0955488488056088,0.0856616931417216
2026-06-03,0.14010421633779427,0.0951339712392156,0.0911664479802443,0.0812522663968344
2026-06-04,0.07503808530211002,0.0955270388642608,0.1010386730349434,0.1018774786564757
2026-06-05,0.5202394565442872,0.0927720738153303,0.0975776034297123,0.0964206774410019
2026-06-08,0.04499648046045898,0.1227978146503206,0.1966829560437641,0.2093838162953054
2026-06-09,0.058488863650589765,0.1213448923402163,0.1792200071024854,0.189815240221588
2026-06-10,0.31616648558540406,0.1219081596222158,0.1653931652766688,0.1820572110037811
2026-06-11,0.335323239384817,0.1304084571108653,0.1857287595072793,0.2176785264817281
2026-06-12,0.10731119993139787,0.1385724138863052,0.1981288221379756,0.2008506757331508
2026-06-15,0.3477835023208049,0.1367179812036532,0.1826205106540365,0.1833166634269087
2026-06-16,0.11896469608276447,0.1447351942795262,0.1979382272374427,0.1714863539852893
2026-06-17,0.25001987392261166,0.1456103006135766,0.185351397700453,0.1754676875457225
2026-06-18,0.20578796797846768,0.1497389694771313,0.1896863394386349,0.2004740050767681
2026-06-22,0.06271023167482229,0.1474423887716419,0.1832806484292628,0.1843250659956064
2026-06-23,0.29104350829208264,0.1474604520803791,0.1691307087923295,0.1779572215113757
2026-06-24,0.00922415530439323,0.1520829790468262,0.1839043931090438,0.2097899995366393
2026-06-25,0.02874122034081282,0.151918804981073,0.1679317397714883,0.192171029847038
2026-06-26,0.14439628972019664,0.1519363305136219,0.1537279620186099,0.1747813788389722
2026-06-29,0.3251088943538162,0.1523288646668875,0.1505187725631084,0.1822907535748271
2026-06-30,0.1543241389047649,0.1582483318888277,0.1705250148167479,0.1702875786080405
2026-07-01,0.026927297341462052,0.1557548382550605,0.1621596449715606,0.1575547178045583
2026-07-02,0.026161584310156232,0.1558071855529744,0.1492850472467781,0.1495817573152287
2026-07-06,0.17288498059246032,0.1544559966716064,0.1380535106582597,0.1425322783303236
2026-07-07,0.0947679273434034,0.1537007679054335,0.1371743807111684,0.1336372947388947
2026-07-08,0.061561650409517374,0.1543902988974549,0.1318232097256403,0.1390865830497883
2026-07-09,0.16771358513486273,0.1543022623231674,0.1248684203043805,0.1390142406928551
2026-07-10,0.08556956159607083,0.1550577514799082,0.1259349152517256,0.1305716305995864
2026-07-13,0.15291141157066357,0.1555218714283591,0.1192314986515859,0.1220357615389068
2026-07-14,0.07051754495001315,0.1563719896820884,0.124029864817143,0.138663777036394
2026-07-15,0.0787036168458375,0.1565569546493716,0.1168063903177806,0.1289417339869419
2026-07-16,0.1081005809296745,0.156792626791575,0.1110987334921591,0.1205076473275169
2026-07-17,0.19789220206144337,0.1574859681487878,0.1118731739384623,0.1298489429694343
2026-07-20,0.03214521240526831,0.1587853047121359,0.1257002652517972,0.1531391119182584
2026-07-21,0.16526824138128193,0.1583219231400904,0.1180302108689097,0.1466016534848244
2026-07-22,0.02314706574453179,0.1404572778510219,0.1202050153598753,0.137181621895299
2026-07-23,0.2472279783083516,0.140449019780518,0.1129707095117182,0.1313629450098723
2026-07-24,0.020204061009948072,0.1450559277578252,0.1357764042315265,0.163432164474048
2026-07-27,0.004308465679512785,0.136867804100897,0.1257038977223851,0.149909617909537
2026-07-28,0.04758898561597264,0.1280123996192821,0.117047071903104,0.1385950667184074
2026-07-29,0.3085250963689609,0.127236352787055,0.1099618591737591,0.1285713938798467
2026-07-30,0.3308026726206429,0.12383256147009,0.147045388421442,0.1732118557708136
2026-07-31,0.14273236970638045,0.1330116018438235,0.1688768200615658,0.1626005551485216
2026-08-03,0.2813761307034874,0.1294496735594669,0.1598025133478388,0.1508313562224816
2026-08-04,0.35550528392584185,0.132430319162659,0.1694647795986991,0.142465509968235
2026-08-05,0.03976359397943656,0.1411416334085623,0.1894311260953486,0.1361842329145866
2026-08-06,0.03181510517947838,0.1333785800484113,0.1736530988198923,0.1329200426700615
2026-08-07,0.12129889895300028,0.1335721433338906,0.159576931164726,0.1288925429602432
2026-08-10,0.005918207722622157,0.1342137121153865,0.1502438357875587,0.1210453323250518
2026-08-11,0.06367385513351942,0.1316582415804348,0.1384913626395651,0.1146917245434924
2026-08-12,0.049769823027489994,0.1251240932171161,0.1306468102559264,0.1177101128938563
2026-08-13,0.13833960938006107,0.1236878503994231,0.1217095463025856,0.1102008269057929
2026-08-14,0.039426876171627045,0.124579113073004,0.1200384160340512,0.1047653922495909
2026-08-17,0.09427749998807289,0.1247205431200196,0.113543207468835,0.1052433761312547
2026-08-18,0.13486689961491827,0.1239548577962003,0.1123399936969823,0.1143341047235137
2026-08-19,0.04169431990682895,0.1248941493361415,0.1161999743539326,0.1289922672362241
2026-08-20,0.16782799718395786,0.1243678759001843,0.1090831027003731,0.1200496224324858
2026-08-21,0.08123261630904909,0.1252642005008571,0.1186024711544111,0.1395714863884234
2026-08-24,0.05854793788419461,0.1252079942153753,0.1127635590734942,0.1298831320499631
2026-08-25,0.0634841696198412,0.1232621879509736,0.1085854255153302,0.1302217817973932
2026-08-26,0.004416675086147194,0.1231938033429393,0.1033620932970741,0.12142769339401
2026-08-27,0.129947267514928,0.1227894869256266,0.0979111837763958,0.1135576678696996
2026-08-28,0.045204414375729564,0.1226671559584347,0.100028686102766,0.1076245854934676
