,SquaredReturn,Trailing30DayVol,NaiveVariance,GARCHVariance,EGARCHVariance,NaiveForecast,GARCHForecast,EGARCHForecast
2025-06-02,3.155081589681901e-05,0.1862126690741351,0.0001377047672319925,9.330420993246114e-05,7.68285212731962e-05,0.1862836582807577,0.15333838691919324,0.13914304639774652
2025-06-03,3.233586902340639e-05,0.1661625392097969,0.00013759983382425936,8.250782656923766e-05,6.699362150037192e-05,0.1862126690741351,0.14419421727464624,0.1299322616523461
2025-06-04,7.211829024617189e-08,0.1546415217194564,0.00010956345014542577,7.392696622092966e-05,5.895195170717015e-05,0.1661625392097969,0.13649027616527953,0.1218847481443305
2025-06-05,2.3468906939796077e-05,0.1529029917818234,9.489682634805199e-05,6.333462578570795e-05,5.248458868326119e-05,0.1546415217194564,0.12633418261895077,0.11500485358532404
2025-06-06,0.00010438019640791482,0.145298805249054,9.277509879298553e-05,5.996007207753632e-05,6.004671158300016e-05,0.1529029917818234,0.12292248843697866,0.12301126500819362
2025-06-09,8.116678830003165e-07,0.1448833655294469,8.377675716985128e-05,6.644766692690324e-05,5.471070233020232e-05,0.145298805249054,0.12940174676402022,0.11741846953188832
2025-06-10,3.196438532066175e-05,0.1449104961072363,8.329837145690206e-05,5.7109789272481456e-05,4.730716057728574e-05,0.1448833655294469,0.11996527371145921,0.10918518427642097
2025-06-11,8.157605814568289e-06,0.1455422060708578,8.332957096049742e-05,5.3428040084742245e-05,4.2580446049003826e-05,0.1449104961072363,0.11603390065560601,0.10358702816641167
2025-06-12,1.5733132783540707e-05,0.1454157952882435,8.405767360306364e-05,4.8893471157670476e-05,4.5150583672396276e-05,0.1455422060708578,0.11100069698759986,0.10666746029339905
2025-06-13,0.0001264102792464741,0.1503841419996163,8.39117203147315e-05,4.459498744810589e-05,4.028426504912618e-05,0.1454157952882435,0.10600913562954226,0.10075532140973893
2025-06-16,8.966698883526411e-05,0.1473205430979661,8.97436117657173e-05,6.371391878878849e-05,7.159804434139747e-05,0.1503841419996163,0.12671190762818899,0.13432314459553188
2025-06-17,7.364886329987143e-05,0.148843499391592,8.612437467730035e-05,6.724047842670377e-05,6.408103840518651e-05,0.1473205430979661,0.13017142760041217,0.12707644029522938
2025-06-18,2.2686645249135027e-08,0.1457491015017952,8.791423536164623e-05,7.246071455922194e-05,8.459491425328144e-05,0.148843499391592,0.13512993772263765,0.1460065696872128
2025-06-20,5.528311875100168e-06,0.1462156046828339,8.429682773246271e-05,6.211314614792057e-05,7.319433496121788e-05,0.1457491015017952,0.1251100029145391,0.13581226899741755
2025-06-23,9.660967834467284e-05,0.1472967015958017,8.48373137014554e-05,5.530889936300009e-05,7.054680920435276e-05,0.1462156046828339,0.11805864068112941,0.13333340136476265
2025-06-24,0.00012070563422211296,0.1491261916225652,8.609650119445495e-05,6.152398542811098e-05,6.333828693420633e-05,0.1472967015958017,0.12451523733215934,0.12633783403011148
2025-06-25,3.138548124998778e-07,0.1189817436412323,8.824849614226205e-05,7.019670429312797e-05,5.773271209042481e-05,0.1491261916225652,0.13300214089204823,0.12061775759309676
2025-06-26,6.0736498040892154e-05,0.1194864194814921,5.617720365042827e-05,6.014048122774336e-05,4.9679140884436045e-05,0.1189817436412323,0.12310727545271777,0.11188897846918562
2025-06-27,2.4563138009660115e-05,0.1199043236555487,5.665477952582181e-05,6.003799421245023e-05,4.5216065582489874e-05,0.1194864194814921,0.12300233551253187,0.10674478219935365
2025-06-30,2.2750851953945634e-05,0.119880454202279,5.705177314005785e-05,5.4753718929568705e-05,4.062171487863239e-05,0.1199043236555487,0.1174646209300967,0.1011764406836659
2025-07-01,1.0482477208931501e-07,0.1191585174945476,5.7029060713272665e-05,5.0251366596809255e-05,3.6699822831502575e-05,0.119880454202279,0.11253152617109542,0.09616836981845252
2025-07-02,2.0457721488665745e-05,0.1194987833156702,5.634425512499368e-05,4.4295567004351614e-05,3.3881992401735425e-05,0.1191585174945476,0.10565265204951842,0.0924027168715148
2025-07-03,6.163041679597292e-05,0.119947791830272,5.666650481716467e-05,4.1521009759869106e-05,3.091663220554618e-05,0.1194987833156702,0.10229024616006657,0.08826659229741249
2025-07-07,5.59485536532188e-05,0.1096696369615506,5.7093145892691534e-05,4.518068082327865e-05,2.919924532445316e-05,0.119947791830272,0.10670300636564192,0.08578000828725885
2025-07-08,3.0017836418238533e-07,0.1098378919225602,4.7727893933644074e-05,5.147465785498936e-05,4.5669760746393376e-05,0.1096696369615506,0.11389299267056475,0.10727898073756635
2025-07-09,3.5745423991307176e-05,0.1069464523644447,4.7874454372984194e-05,4.530493808063812e-05,4.2046538859972116e-05,0.1098378919225602,0.1068496345165523,0.10293555164622654
2025-07-10,7.931482651753017e-06,0.092385607142,4.538707806881127e-05,4.441790490458061e-05,3.814604789425583e-05,0.1069464523644447,0.10579845006404542,0.09804490843155737
2025-07-11,1.2402377995483657e-05,0.0909373119457666,3.386944605950778e-05,3.9947407642990295e-05,3.4030995911286e-05,0.092385607142,0.1003331785903026,0.09260567460822296
2025-07-14,3.6342314470010915e-06,0.0907656209371739,3.281585199968914e-05,3.895591181961102e-05,3.9139432217026396e-05,0.0909373119457666,0.09908021890640925,0.09931332699436995
2025-07-15,1.833868320885002e-05,0.0921643900474994,3.269205533377278e-05,3.510636090347145e-05,3.463281350571481e-05,0.0907656209371739,0.0940574449348631,0.09342092379890135
2025-07-16,1.1140223946656685e-05,0.091600827236275,3.370743965407781e-05,3.629113393497089e-05,4.1758191823298655e-05,0.0921643900474994,0.09563140567623518,0.10258198837744988
2025-07-17,3.722206602324685e-05,0.091760414453966,3.329647440622976e-05,3.3814285064329894e-05,3.7196770306451784e-05,0.091600827236275,0.09231034522853401,0.09681728212063098
2025-07-18,5.367069940269736e-07,0.0918628229280068,3.34125938919191e-05,3.541024483499645e-05,3.406600340027602e-05,0.091760414453966,0.09446365278994405,0.09265329382633711
2025-07-21,3.5885546530211817e-06,0.0896623082377449,3.348721522342195e-05,3.250782833756815e-05,3.251067768670004e-05,0.0918628229280068,0.09050951740600087,0.09051348395155503
2025-07-22,2.0501997952170928e-08,0.0863806903909657,3.190210126396975e-05,2.9928012041550024e-05,2.9058731352812413e-05,0.0896623082377449,0.08684387735742,0.08557336209889575
2025-07-23,7.17661720149127e-05,0.0885229877989219,2.9609617747697912e-05,2.776709930476825e-05,2.6406633166377307e-05,0.0863806903909657,0.08364991945484226,0.08157494442490955
2025-07-24,1.0954436646734095e-07,0.0879376771375724,3.1096505431936804e-05,3.56789709914903e-05,2.532347490412371e-05,0.0885229877989219,0.0948214147218631,0.07988438943773167
2025-07-25,1.776994016497792e-05,0.0870772287388565,3.0686647064888586e-05,3.234221443696147e-05,2.2870753816975135e-05,0.0879376771375724,0.09027866878789413,0.07591725733901175
2025-07-28,6.310014141210383e-08,0.0871171535385036,3.008906255888546e-05,3.1505407803220254e-05,2.1316469716571615e-05,0.0870772287388565,0.08910310188995389,0.07329222583996237
2025-07-29,6.9751427814667495e-06,0.0790488473224831,3.011666047877465e-05,2.915474668235773e-05,2.0412498121223045e-05,0.0871171535385036,0.085714620479555,0.07172133243706649
2025-07-30,1.5880115273606949e-06,0.076514364548538,2.4796508980211288e-05,2.9126400106145506e-05,2.410915917235992e-05,0.0790488473224831,0.08567294104178208,0.07794554580881899
2025-07-31,1.4124198130571896e-05,0.071962574134728,2.3231936437565747e-05,2.779576809301906e-05,2.477376845709148e-05,0.076514364548538,0.08369309146781952,0.07901259172554115
2025-08-01,0.0002731161635721472,0.0896397462563155,2.0550047921016755e-05,2.9563458379532557e-05,3.086344575718412e-05,0.071962574134728,0.08631333333640988,0.08819063629893141
2025-08-04,0.0002275694473081193,0.0971826582413471,3.1886048051177104e-05,7.826197486134603e-05,9.007693911355132e-05,0.0896397462563155,0.14043510125698347,0.15066316290525342
2025-08-05,2.5835079742030625e-05,0.0963603050371946,3.7478051836724084e-05,0.00010048194764227927,8.12472283212329e-05,0.0971826582413471,0.15912715294962823,0.14308843956431522
2025-08-06,5.822413635060066e-05,0.0939531910911437,3.684646185262378e-05,9.024457175672896e-05,8.720128257410754e-05,0.0963603050371946,0.15080328936298337,0.14823873720682829
2025-08-07,7.022229581100301e-07,0.0941487941901903,3.5028579826226045e-05,8.377972288702168e-05,7.60278998656068e-05,0.0939531910911437,0.14530137703246127,0.13841615066939592
2025-08-08,6.0331120435940486e-05,0.094133335008789,3.5174585108995284e-05,7.137964056910385e-05,6.82573020459472e-05,0.0941487941901903,0.13411811743166607,0.1311519733575469
2025-08-11,3.917874483245137e-06,0.0939712848049335,3.516303476141627e-05,6.895647722141407e-05,6.055754145229949e-05,0.094133335008789,0.1318219718400402,0.12353339809937826
2025-08-12,0.00011214401964345544,0.0973874315900588,3.5042072888452084e-05,6.0357904680679686e-05,5.862547177534905e-05,0.0939712848049335,0.12332960706793515,0.12154677654050708
2025-08-13,1.1677846866696286e-05,0.0974443337790413,3.763615806233485e-05,6.800680823142764e-05,5.3470871242040794e-05,0.0973874315900588,0.1309110983619027,0.11608040124411304
2025-08-14,8.632928206816207e-09,0.097070997825838,3.768015153032226e-05,5.9331303360917344e-05,4.696494947446855e-05,0.0974443337790413,0.12227627916710244,0.10878955495619087
2025-08-15,5.494517539027413e-06,0.095569828689284,3.739197864644383e-05,5.1373927553120714e-05,4.15994283038424e-05,0.097070997825838,0.11378150000499387,0.10238679569440721
2025-08-18,4.736732225651888e-08,0.0922632747650223,3.6244413316266236e-05,4.662036536730748e-05,4.300957428920115e-05,0.095569828689284,0.10838972309477261,0.10410769770232502
2025-08-19,2.9592189202756876e-05,0.0941358645577148,3.3779809009388895e-05,4.1271094385886576e-05,3.901090617309659e-05,0.0922632747650223,0.10198193852463983,0.09915013038630026
2025-08-20,7.078883404431574e-06,0.0935174164549891,3.5164924587414386e-05,4.346763015611164e-05,4.936366719826273e-05,0.0941358645577148,0.10466060767710139,0.11153315262271667
2025-08-21,1.6159424781904593e-05,0.0942954950643456,3.470439357307882e-05,4.063468722708035e-05,5.0795743416091176e-05,0.0935174164549891,0.10119259449793867,0.11313941550518536
2025-08-22,0.00023226096370996142,0.1026279224492016,3.528428725964296e-05,4.028431273170546e-05,5.6088992590015086e-05,0.0942954950643456,0.10075538103937563,0.11888829266451681
2025-08-25,1.9455413224555643e-05,0.1038437924339892,4.179559708825135e-05,7.075155113144484e-05,5.282571127719167e-05,0.1026279224492016,0.13352674220965663,0.11537798421645397
2025-08-26,1.7458390183197893e-05,0.1030462791625232,4.279179852013267e-05,6.511926434471582e-05,5.917057629196535e-05,0.1038437924339892,0.12810173540927688,0.12211054510391503
2025-08-27,5.179977765450168e-06,0.1029017220818627,4.2137046227145484e-05,5.7765217668863335e-05,5.190056650135362e-05,0.1030462791625232,0.12065170886710871,0.11436320543925442
2025-08-28,1.2496708657846131e-05,0.102100109456621,4.201890637862266e-05,5.035208856402879e-05,4.533400118876013e-05,0.1029017220818627,0.11264424671564569,0.10688390103082668
2025-08-29,3.577940189582238e-05,0.1040295610916658,4.1366795043865036e-05,4.526803654574224e-05,4.02399129928826e-05,0.102100109456621,0.1068061103566975,0.10069984148054263
2025-09-02,5.5321538232384776e-05,0.1067469074765689,4.2945038019542175e-05,4.787326862420861e-05,5.226621050160477e-05,0.1040295610916658,0.10983653168823462,0.11476534775969793
2025-09-03,2.9214123716136435e-05,0.1076351140182309,4.5217866094488734e-05,5.367466413891318e-05,6.90630860030887e-05,0.1067469074765689,0.11630139880072862,0.13192383284599624
2025-09-04,6.926395245468208e-05,0.1075434167287909,4.597348321316495e-05,5.0202307620160266e-05,6.042743508727258e-05,0.1076351140182309,0.11247658209725431,0.12340062253486686
2025-09-05,8.412299668508395e-06,0.1080657642528095,4.589518445119993e-05,5.3304181424899765e-05,5.4249517242685e-05,0.1075434167287909,0.11589932579214919,0.1169225313836329
2025-09-08,6.020450472373239e-06,0.1076830055322975,4.634210080771349e-05,4.882192033797204e-05,5.582753139876914e-05,0.1080657642528095,0.11091944791229784,0.11861086759858822
2025-09-09,5.3329183068324796e-06,0.1077611319060606,4.6014403493923864e-05,4.326536712386474e-05,4.862218271250953e-05,0.1076830055322975,0.10441682103575992,0.11069232152029516
2025-09-10,8.332113522580751e-06,0.1074652626539521,4.6081196625696e-05,3.873293915193664e-05,4.2632911243061586e-05,0.1077611319060606,0.09879625836178227,0.1036508255309697
2025-09-11,6.849135030254062e-05,0.1093541968569625,4.5828502687630605e-05,3.5432553114289026e-05,3.780884658703867e-05,0.1074652626539521,0.09449340392218303,0.09761060055103517
2025-09-12,1.1201499343696494e-07,0.1084529726125673,4.7453731627902015e-05,4.133600676461741e-05,3.5153905366391693e-05,0.1093541968569625,0.10206210709506044,0.09412111427480396
2025-09-15,2.8194407306085935e-05,0.094861023951235,4.667479074802489e-05,3.707566861659673e-05,3.2591072439553535e-05,0.1084529726125673,0.09665954940605909,0.09062532899122347
2025-09-16,1.89868310339079e-06,0.0868452887721573,3.570878517887611e-05,3.673886399425019e-05,2.9939020763301193e-05,0.094861023951235,0.09621950803527862,0.08685984821741229
2025-09-17,1.5451544845180785e-06,0.085014172426572,2.9928984848886473e-05,3.399078447518475e-05,3.0268103937861002e-05,0.0868452887721573,0.09255094644435873,0.0873359158212758
2025-09-18,2.1729802990364558e-05,0.0836131441862323,2.8680196481646484e-05,3.168692594459997e-05,3.02716531927459e-05,0.085014172426572,0.08935941661648868,0.08734103620047089
2025-09-19,2.440995668768612e-05,0.0838752784660775,2.774269000280822e-05,3.151591753095215e-05,2.7799672730784147e-05,0.0836131441862323,0.08911796237459618,0.08369896969591445
2025-09-22,2.2277390992754717e-05,0.082415340928708,2.7916914038738268e-05,3.174833577029162e-05,2.5738713694282268e-05,0.0838752784660775,0.08944596477266868,0.0805366739501895
2025-09-23,2.9793479077758835e-05,0.0843262096927197,2.695352547775862e-05,3.1640326701947805e-05,2.391000899764587e-05,0.082415340928708,0.08929368582879109,0.07762294936039701
2025-09-24,1.0155289432303689e-05,0.0807906773900974,2.8217895401351325e-05,3.5778807203262675e-05,3.437637143994115e-05,0.0843262096927197,0.0949539857784927,0.0930744089579148
2025-09-25,2.1382693405391438e-05,0.082080445483866,2.590132362361427e-05,3.5135454158784264e-05,3.859435897549828e-05,0.0807906773900974,0.09409641038856707,0.09861936149573049
2025-09-26,3.2634776511834684e-05,0.0832873446386325,2.673491877313452e-05,3.692594371057774e-05,4.651481191226703e-05,0.082080445483866,0.09646417892184429,0.10826695064465097
2025-09-29,7.876469538859681e-06,0.0828522300092046,2.7526911813310894e-05,3.724846055161186e-05,4.183440875457144e-05,0.0832873446386325,0.09688452951326228,0.10267556187405065
2025-09-30,1.4135780211558067e-05,0.0830938704630999,2.7240047688484692e-05,3.418799392660425e-05,3.7120175869573005e-05,0.0828522300092046,0.09281904152437834,0.09671754917869041
2025-10-01,1.1572104486887198e-05,0.0808218325993227,2.7399171859279472e-05,3.2507768582761676e-05,3.340530086993714e-05,0.0830938704630999,0.09050943422017366,0.09175039955893467
2025-10-02,1.3249618927654955e-06,0.0798445448615162,2.5921304066321195e-05,3.0832390538056245e-05,3.0173503611001135e-05,0.0808218325993227,0.0881462558228662,0.08719932860964175
2025-10-03,2.1648871782522404e-10,0.0781870521046364,2.529821961961378e-05,2.841903720943031e-05,2.6912966474143336e-05,0.0798445448615162,0.08462622156741041,0.08235330929285187
2025-10-06,1.2814715065966091e-05,0.0673366700098096,2.425879014608384e-05,2.6338330989219327e-05,2.4638728924065354e-05,0.0781870521046364,0.08146937712590707,0.07879695228157285
2025-10-07,1.3796795245658883e-05,0.0668407194474966,1.799296479369044e-05,2.597512789406044e-05,2.267021603650465e-05,0.0673366700098096,0.0809056996095036,0.07558369163516143
2025-10-08,3.534714642084903e-05,0.0676593352046127,1.772889593753552e-05,2.8010045598000976e-05,2.8702076155721175e-05,0.0668407194474966,0.08401506704571654,0.0850465942365815
2025-10-09,8.416840043271894e-06,0.0688015164556546,1.8165816033056127e-05,3.0398145846480735e-05,2.666890497790944e-05,0.0676593352046127,0.08752332690953392,0.08197904643525185
2025-10-10,0.000750750823163221,0.1076499000263832,1.8784320105546472e-05,3.0415390180434487e-05,3.067172374217201e-05,0.0688015164556546,0.08754814861246063,0.08791629190899344
2025-10-13,0.00023187942657206027,0.1142402926000042,4.5986114982897996e-05,0.00016230340143975154,0.00019333992972669006,0.1076499000263832,0.20223861442073168,0.22072984005595142
2025-10-14,1.4942449050120234e-06,0.1116373568152726,5.178906529101022e-05,0.00016840896560441301,0.00016393278195636513,0.1142402926000042,0.20600742543003658,0.20325122644895408
2025-10-15,1.9622279891184752e-05,0.111354802262895,4.945595014563688e-05,0.0001395090203747091,0.00014084394982155136,0.1116373568152726,0.18750006169179437,0.18839499822190328
2025-10-16,4.669830293465677e-05,0.1115755544684469,4.920592058336685e-05,0.00011768511611358306,0.00011749426904668394,0.111354802262895,0.17221106021572172,0.17207136833234155
2025-10-17,3.203947745711005e-05,0.1119473806038982,4.940120775770382e-05,0.000108054445347974,0.00012673335451629988,0.1115755544684469,0.16501430310033566,0.17870871645811676
2025-10-20,0.00010705600469496647,0.1151516018472355,4.973101596854778e-05,9.41627006887663e-05,0.00010686234983532758,0.1119473806038982,0.15404220387143616,0.16410153003096148
2025-10-21,2.2329296296584824e-10,0.1151588300380346,5.26186166983502e-05,9.421875640956108e-05,9.284273265561913e-05,0.1151516018472355,0.1540880482555652,0.1529587154405267
2025-10-22,2.7169921202619307e-05,0.1164820636219751,5.262522276082913e-05,7.93630271609526e-05,7.943437545408838e-05,0.1151588300380346,0.14141952780489705,0.14148308243189456
2025-10-23,3.4957061187976565e-05,0.1153741127959331,5.38415521652137e-05,7.354250512847568e-05,8.610827162534436e-05,0.1164820636219751,0.13613490108115506,0.14730676987018207
2025-10-24,6.624885907753809e-05,0.1172482001317683,5.2822166283526563e-05,6.688205079391684e-05,7.439782509474859e-05,0.1153741127959331,0.12982402243062355,0.13692425615601
2025-10-27,0.00013756250719706837,0.1206843848219995,5.455214457991743e-05,6.613005148543392e-05,6.560157653709907e-05,0.1172482001317683,0.12909211042635158,0.12857525923500587
2025-10-28,7.035253517480909e-06,0.1204731483589486,5.7796510872478036e-05,7.643421561825764e-05,5.948835551583961e-05,0.1206843848219995,0.13878552639162675,0.12243800713010475
2025-10-29,2.3064515091781647e-07,0.1202439942093295,5.759436299808428e-05,6.548152183884703e-05,5.1647054908501345e-05,0.1204731483589486,0.12845755526005254,0.11408355638277735
2025-10-30,0.00012230200777486527,0.1251711596538997,5.737546882306852e-05,5.6193432348370845e-05,4.4598939972609794e-05,0.1202439942093295,0.11899892836403803,0.10601383340440845
2025-10-31,1.0724075138061195e-05,0.1248039719653145,6.217388575040494e-05,7.265119050578997e-05,7.603458291451372e-05,0.1251711596538997,0.13530742776159435,0.13842223410441495
2025-11-03,3.5152160391728257e-06,0.1243206476974477,6.180964848539288e-05,6.288046629150687e-05,6.533539154037851e-05,0.1248039719653145,0.12588040953802038,0.12831414056204166
2025-11-04,0.00014219040631192824,0.1284980956613853,6.133183906314646e-05,5.4244188511278654e-05,5.619573368044078e-05,0.1243206476974477,0.1169167888065791,0.11900136506557846
2025-11-05,1.1968041508344452e-05,0.1282400295599868,6.552285947858145e-05,7.468199157864782e-05,9.20730930575408e-05,0.1284980956613853,0.13718550170414964,0.15232340414558848
2025-11-06,0.00011636667308578192,0.1317110210242581,6.525994119661227e-05,6.46642596044042e-05,7.834578505511535e-05,0.1282400295599868,0.12765341131481706,0.14051027661309712
2025-11-07,9.684148484442794e-07,0.1308308561451259,6.884044864782763e-05,7.837213505794904e-05,0.00010883671001152826,0.1317110210242581,0.14053390350589126,0.16561053989074825
2025-11-10,0.00023974755907197828,0.1377831689257488,6.792346396693107e-05,6.651265069694065e-05,9.08107417439849e-05,0.1308308561451259,0.12946500676101264,0.15127559922037723
2025-11-11,5.2291856250372395e-06,0.1375816585545236,7.533413348897392e-05,9.278211328908201e-05,8.170837507982498e-05,0.1377831689257488,0.15290877198136366,0.14349393896648002
2025-11-12,3.0939802994675917e-07,0.1373666718713895,7.511393956592665e-05,7.840583045560585e-05,6.959680114187571e-05,0.1375816585545236,0.14056411090606546,0.13243260130252174
2025-11-13,0.0002800005704580141,0.1463810469729048,7.487937516278568e-05,6.655584914864893e-05,5.9252252392897565e-05,0.1373666718713895,0.12950704222342324,0.12219479368209672
2025-11-14,2.6842822739739053e-08,0.1463830561453039,8.502940838445938e-05,0.00010912105049737661,0.00012148178443416764,0.1463810469729048,0.1658267310337477,0.17496688165881635
2025-11-17,8.760990165198281e-05,0.1485255835246953,8.50317425652349e-05,9.137065749032503e-05,0.0001028699971554661,0.1463830561453039,0.1517412458350132,0.1610069541453954
2025-11-18,7.111568197971894e-05,0.1500906294305504,8.753908317996524e-05,9.455360850198722e-05,0.00012531855935459676,0.1485255835246953,0.15436161874799312,0.17770840429579685
2025-11-19,1.486668266656725e-05,0.1494372711097838,8.93936390589635e-05,9.406435404871542e-05,0.0001412872134072826,0.1500906294305504,0.15396173946885727,0.18869122337468486
2025-11-20,0.00023591682402818943,0.1554032921249828,8.861705554261517e-05,8.058770486943e-05,0.00011759520461971326,0.1494372711097838,0.14250649678908103,0.17214526297336138
2025-11-21,9.824483093388373e-05,0.1366943875423107,9.583406033048706e-05,0.0001125742452207421,0.00017233381946671656,0.1554032921249828,0.16843013327675962,0.2083941518028099
2025-11-24,0.00021349124059438584,0.1361202746599119,7.414823645066438e-05,0.00010764372655640898,0.00014476814262063246,0.1366943875423107,0.16470039190061164,0.19100149722030815
2025-11-25,8.76481475301887e-05,0.1385371103214512,7.352670306940417e-05,0.00012164059138375365,0.00012511764140233852,0.1361202746599119,0.17508120695467552,0.17756589096273334
2025-11-26,4.732998952787728e-05,0.1392997210929877,7.616083704848389e-05,0.00011330351448160385,0.00010711555209476862,0.1385371103214512,0.16897480773584023,0.16429582809031304
2025-11-28,2.9632682612701912e-05,0.138054257802462,7.700163609755618e-05,0.00010058051854194032,9.169708288417049e-05,0.1392997210929877,0.15920518418873475,0.1520120550706784
2025-12-01,2.093907944585462e-05,0.1383218656162298,7.563086546582793e-05,8.782510742715668e-05,7.87524406878324e-05,0.138054257802462,0.14876803108075165,0.14087446558313457
2025-12-02,3.4242511518586486e-06,0.1353800751494467,7.592435915696166e-05,7.909870026887801e-05,8.313804143985239e-05,0.1383218656162298,0.141183825092527,0.14474386495752697
2025-12-03,1.194986631361255e-05,0.1356380967398242,7.272922518837236e-05,6.725123022151663e-05,7.060161445809906e-05,0.1353800751494467,0.13018183443100728,0.1333851822484078
2025-12-04,5.340433762620044e-07,0.1345064301580636,7.300671939365834e-05,5.869882732816668e-05,6.097708059946858e-05,0.1356380967398242,0.1216227959171224,0.12396057563219881
2025-12-05,3.601201163979432e-06,0.1336858725715145,7.179357045184937e-05,5.0727034329705654e-05,5.2302936133419496e-05,0.1345064301580636,0.11306287034692611,0.11480566147025029
2025-12-08,9.053002732849415e-06,0.1321796248918288,7.092028779844135e-05,4.449878195075003e-05,4.552513391261287e-05,0.1336858725715145,0.10589472626901213,0.10710898069713129
2025-12-09,7.453053233667137e-07,0.1276911446472517,6.933116363708162e-05,4.186979097123491e-05,4.835258049313182e-05,0.1321796248918288,0.10271897256471754,0.1103850093276674
2025-12-10,4.3695387135453605e-05,0.1289435076707637,6.470249373541807e-05,3.7729643485127465e-05,4.512916176679669e-05,0.1276911446472517,0.09750830814988086,0.10664215285351644
2025-12-11,5.402104989026293e-06,0.1291107614774043,6.597788956523928e-05,3.940245936857989e-05,4.082205347106964e-05,0.1289435076707637,0.09964647390089693,0.10142562533556078
2025-12-12,0.00011686056633268873,0.1289260011919832,6.614916162410789e-05,3.558675969472399e-05,3.611104332714163e-05,0.1291107614774043,0.09469880381013504,0.09539383060994926
2025-12-15,2.285995329486235e-06,0.1286460810273469,6.59599753307748e-05,5.512722884185519e-05,6.596878041126667e-05,0.1289260011919832,0.11786459039146366,0.1289346061522631
2025-12-16,7.486325586528323e-06,0.1287359684199851,6.567386572894724e-05,4.88195395586686e-05,6.189403117324287e-05,0.1286460810273469,0.11091674341047202,0.12488913425777762
2025-12-17,0.0001224249598522647,0.1280790745645799,6.576567287710875e-05,4.499337580039877e-05,6.208765480688726e-05,0.1287359684199851,0.10648159794866195,0.12508432760076535
2025-12-18,5.6595312627776324e-05,0.1296174651238164,6.509622754491753e-05,6.368547099129358e-05,9.402007146308642e-05,0.1280790745645799,0.12668361650113238,0.1539254949925378
2025-12-19,8.140709752116976e-05,0.1280704722569629,6.666939390922126e-05,6.212693133271713e-05,8.138412696229031e-05,0.1296174651238164,0.12512388539301647,0.14320893824931863
2025-12-22,3.8571160344704474e-05,0.1290963708056709,6.508748358778373e-05,6.459693383518366e-05,7.163155721576992e-05,0.1280704722569629,0.12758694026610357,0.1343545772140794
2025-12-23,2.0793506659346177e-05,0.1219702219424891,6.613441648887015e-05,6.022161037620961e-05,6.269981865566873e-05,0.1290963708056709,0.1231902829561034,0.12569946022648038
2025-12-24,1.233064524794147e-05,0.1221849414973778,5.903466285992084e-05,5.421525074411324e-05,5.485169384004198e-05,0.1219702219424891,0.11688559871736354,0.11756966805979584
2025-12-26,1.0284963232977473e-08,0.122195147672494,5.9242698129831884e-05,4.828522715795639e-05,4.807802582337276e-05,0.1221849414973778,0.11030810144230119,0.11007117019224395
2025-12-29,1.2745031710350912e-05,0.1116228838018905,5.925259569326434e-05,4.2528844558076716e-05,4.301158981007803e-05,0.122195147672494,0.10352424270978915,0.10411013702872388
2025-12-30,1.4929677350340049e-06,0.1117503686019844,4.944312773115218e-05,4.107500090652802e-05,4.763944132852691e-05,0.1116228838018905,0.10173937403210746,0.10956796618897688
2025-12-31,5.5301891457933945e-05,0.1103553727993662,4.955613048682294e-05,3.7323590362042775e-05,4.5431859987434414e-05,0.1117503686019844,0.09698218790703156,0.10699919960837778
2026-01-02,3.353715435730681e-06,0.1067614422901189,4.8326620260663074e-05,4.518753565707328e-05,6.236335604026719e-05,0.1103553727993662,0.1067111005733821,0.12536173946682191
2026-01-05,4.406353118457849e-05,0.1076536092631863,4.523018079312059e-05,4.003147587169633e-05,5.375831527933287e-05,0.1067614422901189,0.10043869732163731,0.11639199049072012
2026-01-06,3.516054725679266e-05,0.0960144230187468,4.598928407694758e-05,4.1768171098473264e-05,4.839118230558882e-05,0.1076536092631863,0.1025942450472504,0.11042906293638638
2026-01-07,1.0423978489100514e-05,0.0941969157153503,3.658241836358276e-05,4.154238988508743e-05,4.3419148728139686e-05,0.0960144230187468,0.10231657857376796,0.104602225021704
2026-01-08,1.0308842163744486e-08,0.0858292102843313,3.5210551310654006e-05,3.988016745707361e-05,4.70946625258947e-05,0.0941969157153503,0.10024870173315238,0.1089396849477979
2026-01-09,4.344932924726525e-05,0.0838701725912742,2.9232751341396675e-05,3.591949534733319e-05,4.2287413918275825e-05,0.0858292102843313,0.0951404899479079,0.10322997775552172
2026-01-12,2.4623922813996185e-06,0.0820417461229152,2.7913515279722708e-05,3.8042252541562856e-05,3.844250874931362e-05,0.0838701725912742,0.09791142752750487,0.09842516042571144
2026-01-13,4.006036066338157e-06,0.0812524489411,2.670971470990822e-05,3.4374251927378474e-05,3.404505783535287e-05,0.0820417461229152,0.09307153961173832,0.09262480539525535
2026-01-14,2.4278123757830037e-05,0.0814531081763732,2.6198255789389133e-05,3.271623233667006e-05,3.5435532803050786e-05,0.0812524489411,0.09079917702733244,0.09449737703433253
2026-01-15,7.395719255587017e-06,0.0816088413141766,2.63278128237776e-05,3.559634593841298e-05,4.437302004277844e-05,0.0814531081763732,0.0947115577766519,0.10574498120847234
2026-01-16,7.026738389691487e-07,0.081259239204668,2.642858325651769e-05,3.290349339775723e-05,3.926987581197424e-05,0.0816088413141766,0.09105866425681206,0.09947868467474581
